track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists,artist_spotify,track_spotify,lastfm_url,listeners,playcount,tags
27AycGPhBPGCc6YnTZTaSh,HOY TENGO GANAS DE TI,Abraham Mateo,2bxxlINUlcMQQb39K7IopR,Abraham Mateo,2bxxlINUlcMQQb39K7IopR,False,HOY TENGO GANAS DE TI,4y5leWM7OukafuPcBHrvtx,2024-08-22,55,2024,latin,69,1631896,,HOY TENGO GANAS DE TI,single,1,2024-08-22,Sony Music Latin,Abraham Mateo,Abraham Mateo,HOY TENGO GANAS DE TI,https://www.last.fm/music/Abraham+Mateo/_/Hoy+tengo+ganas+de+ti,1987.0,10854.0,
6NAAMofwkOpH2CrYVaaXrV,Real G,Bad Gyal,4F4pp8NUW08JuXwnoxglpN,"Bad Gyal, Quevedo","4F4pp8NUW08JuXwnoxglpN, 52iwsT98xCoGgiGntTiR7K",True,La Joia,14IBdTrbCCeHRZgTATdgRd,2024-01-26,54,2024,latin,74,2252269,neoperreo,La Joia,album,15,2024-01-26,Universal Music Latino/Interscope,Bad Gyal,Bad Gyal,Real G,https://www.last.fm/music/Bad+Gyal/_/Real+G,34260.0,338349.0,
29MAYnmNwruONslO4E1iZD,COMO SUENAN LAS ESTRELLAS,SAIKO,2O8vbr4RYPpk6MRA4fio7u,SAIKO,2O8vbr4RYPpk6MRA4fio7u,False,SAKURA,5z4aZJ5U7LqwRc2tXk98cc,2024-04-26,57,2024,latin,74,1967024,,SAKURA,album,16,2024-04-26,2024 SAIKONETA,SAIKO,SAIKO,COMO SUENAN LAS ESTRELLAS,https://www.last.fm/music/Saiko/_/COMO+SUENAN+LAS+ESTRELLAS,13300.0,140083.0,
49ouzsbi7xHzoy1y9LjcJG,Sola Va A Caer,Anthony & Yeigo,3jbsnUDtwiiGVikbY9VYK7,"Anthony & Yeigo, Victor R -Swag","3jbsnUDtwiiGVikbY9VYK7, 5Jz48JzVckf7ZUvrQc55Iq",True,Sola Va A Caer,1PqLFxe0hDE7DqsIE6kEUg,2024-04-01,53,2024,latin,45,4793,dembow,Sola Va A Caer,single,1,2024-04-01,Anthony & Yeigo,Anthony & Yeigo,Anthony & Yeigo,Sola Va A Caer,https://www.last.fm/music/Anthony+&+Yeigo/_/Sola+Va+A+Caer,905.0,2647.0,
7vqMCnrAbZgii8eJZbjYjF,QUE ASCO DE TODO,Quevedo,52iwsT98xCoGgiGntTiR7K,Quevedo,52iwsT98xCoGgiGntTiR7K,False,BUENAS NOCHES,3V2ApPxUSquOkjLQU3wmjh,2024-11-22,56,2024,latin,84,6633746,,BUENAS NOCHES,album,18,2024-11-22,2024 DQE Productions Distribuido por RIMAS Entertainment,Quevedo,Quevedo,QUE ASCO DE TODO,https://www.last.fm/music/Quevedo/_/QUE+ASCO+DE+TODO,9989.0,81068.0,
2vh03XeMmNRwxiAztk01Pe,DESATAAA,Ovy On The Drums,3m5qlPf2OkihLz3dRYnkPA,"Ovy On The Drums, Myke Towers, SAIKO","3m5qlPf2OkihLz3dRYnkPA, 7iK8PXO48WeuP03g8YR51W, 2O8vbr4RYPpk6MRA4fio7u",True,DESATAAA,7Ja7q53ewWXSOGM9MSmted,2024-03-13,57,2024,latin,84,1582748,reggaeton,DESATAAA,single,1,2024-03-13,WEA Latina,Ovy On The Drums,Ovy On The Drums,DESATAAA,https://www.last.fm/music/Ovy+On+The+Drums/_/DESATAAA,21619.0,164199.0,
6QXzQup8BXbPoDg53T7nTM,Tiendas,mvrk,6WCTfR8dIuTqWrFrzt2yl0,"mvrk, Raul Clyde, Arcones","6WCTfR8dIuTqWrFrzt2yl0, 2PAyYzUdafG4mFFp6Rynsk, 1Pf4laSttup4Nd1itUUqV3",True,Tiendas,4kfDPSkfDpMYP7bJvL2uUv,2024-07-25,53,2024,latin,64,90735,,Tiendas,single,1,2024-07-25,mvrk,mvrk,mvrk,Tiendas,https://www.last.fm/music/MVRK/_/Tiendas,5196.0,53767.0,
26y2gBrbiFJIOUjIlSQfdH,Vida De Rock,Duki,1bAftSH8umNcGZ0uyV7LMg,"Duki, Milo j","1bAftSH8umNcGZ0uyV7LMg, 19HM5j0ULGSmEoRcrSe5x3",True,AMERI,3rVk419T7ct4qoW52h2q2d,2024-10-31,67,2024,latin,81,13571407,"argentine trap, trap, trap latino",AMERI,album,15,2024-10-31,DALE PLAY Records / SSJ Records,Duki,Duki,Vida De Rock,https://www.last.fm/music/Duki/_/Vida+De+Rock,32540.0,424263.0,
7ms9TmXD1qVWhuGCQFTT16,LLORANDO EN EL LAMBO,Lérica,4d3kmfoZBTuUPSUjgP45uo,"Lérica, Mar Lucas, Daviles de Novelda","4d3kmfoZBTuUPSUjgP45uo, 7K5OqI5GnphpZMfIRs2UsI, 6E94QKXZv8BbO6QQJxcxLI",True,LLORANDO EN EL LAMBO,55wwmFgx9rSL1OmKoP50De,2024-02-23,54,2024,latin,54,111867,"flamenco, flamenco urbano, flamenco pop",LLORANDO EN EL LAMBO,single,1,2024-02-23,WM Spain,Lérica,Lérica,LLORANDO EN EL LAMBO,https://www.last.fm/music/L%C3%A9rica/_/Llorando+en+el+lambo,3135.0,25831.0,
5lXKHJ3kYg9aM0TdBgaZBe,Ameri,Duki,1bAftSH8umNcGZ0uyV7LMg,Duki,1bAftSH8umNcGZ0uyV7LMg,False,AMERI,3rVk419T7ct4qoW52h2q2d,2024-10-31,67,2024,latin,81,13571407,"argentine trap, trap, trap latino",AMERI,album,15,2024-10-31,DALE PLAY Records / SSJ Records,Duki,Duki,Ameri,https://www.last.fm/music/Duki/_/Ameri,25844.0,345451.0,
3mOP0148Z2lExKw4Jv8oZT,GOLFO X DESPECHO,Lérica,4d3kmfoZBTuUPSUjgP45uo,"Lérica, Abraham Mateo, CLARA","4d3kmfoZBTuUPSUjgP45uo, 2bxxlINUlcMQQb39K7IopR, 6FPxOArEPVZUDv925qq8IQ",True,GOLFO X DESPECHO,5UwU3YKha4a2MPrz4Qo7Zf,2024-11-01,54,2024,latin,54,111867,"flamenco, flamenco urbano, flamenco pop",GOLFO X DESPECHO,single,1,2024-11-01,WM Spain,Lérica,Lérica,GOLFO X DESPECHO,https://www.last.fm/music/L%C3%A9rica/_/GOLFO+X+DESPECHO,1993.0,11751.0,
4SmMe198ot30paOyvuTH5w,UNA BACHATA,Lola Indigo,3bvfu2KAve4lPHrhEFDZna,"Lola Indigo, SAIKO","3bvfu2KAve4lPHrhEFDZna, 2O8vbr4RYPpk6MRA4fio7u",True,GRX,2ORVtNDtwoBtJ1uTzRJogx,2024-02-01,54,2024,latin,67,1669221,,GRX,album,7,2024-02-01,Universal Music Spain S.L.,Lola Indigo,Lola Indigo,UNA BACHATA,https://www.last.fm/music/Lola+Indigo/_/UNA+BACHATA,13302.0,109269.0,
4uqJwcBV0Yg2r21TNCYDnv,Quickie,Dei V,2YRyPiW98bpkARAS4B3OQP,Dei V,2YRyPiW98bpkARAS4B3OQP,False,Quickie,64Pv4xGffvcNVnaPF0XS7b,2024-11-07,57,2024,latin,81,2476648,"trap latino, urbano latino",Quickie,single,1,2024-11-07,Encore Recordings,Dei V,Dei V,Quickie,https://www.last.fm/music/Dei+V/_/Quickie,12389.0,631789.0,
6MD2YXUFFM1plgtZgk2rNg,TATE QUIETA,ROA,4cYbf45YbZptNISnhay0xH,"ROA, CDobleta","4cYbf45YbZptNISnhay0xH, 2KtMll7bpqySnZhr8wriRE",True,TATE QUIETA,4Jvn1wzRGr5KUQ97PIke8K,2024-12-11,63,2024,latin,80,1774502,trap latino,TATE QUIETA,single,1,2024-12-11,UMLE - Latino,ROA,ROA,TATE QUIETA,https://www.last.fm/music/Roa/_/TATE+QUIETA,17835.0,255069.0,
2f69xCxHvnT4xcvJ90bfFq,Ultima Cena,Hades66,4CQdcx66F116k2db2Y0rjE,"Hades66, Yama Make Them Bounce","4CQdcx66F116k2db2Y0rjE, 5w4k2ycYs8poQj5iMR7Vdu",True,Ultima Cena,3Md3NPUgKKlBvepYxmFUPr,2024-10-29,65,2024,latin,77,1982318,trap latino,Ultima Cena,single,1,2024-10-29,La Positiva Entertainment LLC,Hades66,Hades66,Ultima Cena,https://www.last.fm/music/Hades66/_/Ultima+Cena,9806.0,115589.0,
2Fi6RtngvStwsjskvwabVT,DUMBAI,CA7RIEL & Paco Amoroso,6I8TDGeUmmLom8auKPzMdX,CA7RIEL & Paco Amoroso,6I8TDGeUmmLom8auKPzMdX,False,BAÑO MARÍA,1XX2taUAddEZQX4QinYxX2,2024-04-17,71,2024,latin,70,597166,,BAÑO MARÍA,album,12,2024-04-17,5020 Records,CA7RIEL & Paco Amoroso,CA7RIEL & Paco Amoroso,DUMBAI,https://www.last.fm/music/Ca7riel+&+Paco+Amoroso/_/DUMBAI,111796.0,1181153.0,pop jazz
5Pe01pJteufOjmf7KZeFJB,Sigueme Besando Asi,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,False,Sigueme Besando Asi,5MPSuZogYylwnlEZLNN12f,2024-11-20,61,2024,latin,83,16041390,"reggaeton, pop urbano, latin, colombian pop",Sigueme Besando Asi,single,1,2024-11-20,La Industria/Sony Music Latin,Manuel Turizo,Manuel Turizo,Sigueme Besando Asi,https://www.last.fm/music/Manuel+Turizo/_/Sigueme+Besando+Asi,11973.0,61272.0,
5XOz9c4Enw0fzyIFZRHds8,TRANKY FUNKY,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,False,EL ÚLTIMO BAILE,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,67,2024,latin,77,10064302,argentine trap,EL ÚLTIMO BAILE,album,13,2024-05-23,Sony Music Latin,Trueno,Trueno,TRANKY FUNKY,https://www.last.fm/music/Trueno/_/TRANKY+FUNKY,68675.0,943853.0,
6Kg5oP7ERvrElz7zuHITAb,Gym Girl,Sech,77ziqFxp5gaInVrF2lj4ht,"Sech, De La Rose","77ziqFxp5gaInVrF2lj4ht, 54seKvtsZauR1iauN0ptpo",True,"Tranki, Todo Pasa",2c4kX5vwi2QnarQQyfXsA1,2024-11-29,63,2024,latin,80,12087042,"reggaeton, urbano latino","Tranki, Todo Pasa",album,14,2024-11-29,Rimas Entertainment LLC.,Sech,Sech,Gym Girl,https://www.last.fm/music/Sech/_/Gym+Girl,12808.0,89227.0,
21hsqOOUfdSjHi3SVz8oyv,No Ponga Excusas,Cris MJ,1Yj5Xey7kTwvZla8sqdsdE,Cris MJ,1Yj5Xey7kTwvZla8sqdsdE,False,No Ponga Excusas,3j9j0wgXwhQyr4urIIkfL4,2024-06-20,73,2024,latin,84,7498298,"reggaeton chileno, chilean trap, chilean mambo, reggaeton",No Ponga Excusas,single,1,2024-06-20,Sonar LLC.,Cris MJ,Cris MJ,No Ponga Excusas,https://www.last.fm/music/Cris+Mj/_/No+Ponga+Excusas,98411.0,869616.0,
75qepWUT3FEyPyXQMMMVZm,Un Desperdicio,Rels B,2IMZYfNi21MGqxopj9fWx8,"Rels B, Junior H","2IMZYfNi21MGqxopj9fWx8, 7Gi6gjaWy3DxyilpF1a8Is",True,a new star (1 9 9 3),6MxVqDR6nACRxGSePfK9y4,2024-04-26,70,2024,latin,83,10200632,"urbano latino, trap latino",a new star (1 9 9 3),album,13,2024-04-26,DALE PLAY Records / Flakk Team,Rels B,Rels B,Un Desperdicio,https://www.last.fm/music/Rels+B/_/Un+Desperdicio,49576.0,427005.0,
1pNjgocm5frdAQrp2DnT5D,Desde los 15,Aissa,6RWMnZmXs8Ob715qLr4374,"Aissa, La Pantera","6RWMnZmXs8Ob715qLr4374, 0IEzMvarfVycBJAXjjEZOL",True,EstapasandoBB,6tx27XShG9BVF86uDpglZK,2024-11-29,54,2024,latin,57,89888,,EstapasandoBB,album,12,2024-11-29,AISSA,Aissa,Aissa,Desde los 15,https://www.last.fm/music/Aissa/_/Desde+los+15,2804.0,31572.0,
0ZS96pPRLyGUViVi5PWCAR,APAGA EL CEL,FloyyMenor,7CvTknweLr9feJtRGrpDBy,"FloyyMenor, Lewis Somes","7CvTknweLr9feJtRGrpDBy, 6U574RAq08wVaurzSaqEY3",True,EL COMIENZO,6MikZBKCtKfPM4439yzBRz,2024-08-09,72,2024,latin,78,2331807,reggaeton chileno,EL COMIENZO,album,7,2024-08-09,FloyyMenor under exclusive license to UnitedMasters LLC,FloyyMenor,FloyyMenor,APAGA EL CEL,https://www.last.fm/music/FloyyMenor/_/Apaga+el+cel,159306.0,1233982.0,
75fg40rHHVh9uJ0yCZguaa,La Rizos (Mambo Remix),Las 2K,4BnXLYKwUhFGUmYE5mPNox,"Las 2K, Chardo Chardemio, Kiko Rivera, Alex Pardos, Melody Records International","4BnXLYKwUhFGUmYE5mPNox, 6mQDo8xYI31LFjmhIsZEWg, 0HSGpDMeXaEmH5aUIHjnBF, 2x2hgJoDrhRM5r0bLTC17P, 3QqpGThGBmUjiYeF8biKlM",True,La Rizos (Mambo Remix),5gwpJe0fbmoCpjC6MSruv9,2024-11-15,55,2024,latin,46,4969,,La Rizos (Mambo Remix),single,1,2024-11-15,Melody Records International,Las 2K,Las 2K,La Rizos (Mambo Remix),https://www.last.fm/music/Las+2K/_/La+Rizos+(Mambo+Remix),934.0,3486.0,
0UFSU9k3EvLRyTdzW5BzGb,Bing Bong,Yailin la Mas Viral,4ncaw2cfA3Wlly1tBD2eWt,"Yailin la Mas Viral, Puyalo Pantera","4ncaw2cfA3Wlly1tBD2eWt, 5O5qjKWtduHgXxeEYbbSxz",True,Bing Bong,1Hwldb8k4hWJPTnM4FDj4r,2024-11-06,73,2024,latin,67,1006715,dembow,Bing Bong,single,1,2024-11-06,"Iris Live Music, LLC",Yailin la Mas Viral,Yailin la Mas Viral,Bing Bong,https://www.last.fm/music/Yailin+la+Mas+Viral/_/Bing+Bong,92024.0,1227314.0,
3WZqTFGMU04pDM5JaGQBZz,H E A V Y,Omar Courtz,3E12tRURRvPfHz0hAMCFYc,Omar Courtz,3E12tRURRvPfHz0hAMCFYc,False,PRIMERA MUSA,3C5uwdRE5QRoXSGPPxpDd4,2024-09-20,67,2024,latin,84,2410798,,PRIMERA MUSA,album,17,2024-09-20,Mr.305 Records / Rimas Entertainment LLC.,Omar Courtz,Omar Courtz,H E A V Y,https://www.last.fm/music/Omar+Courtz/_/H+E+A+V+Y,17006.0,164068.0,
6cwdk6H0Qxpqv5j4NxiQh4,"tranqui, te puedes enamorar",Alleh,3DeOmVSmpv7WknXoo1OS8p,"Alleh, Yorghaki","3DeOmVSmpv7WknXoo1OS8p, 4eq1q0o9XPyNq9RG3fNDD1",True,LA CIUDAD,18Fki3SqVPkAlPosQoQe5L,2024-12-24,67,2024,latin,76,421795,,LA CIUDAD,album,12,2024-12-24,La Ciudad,Alleh,Alleh,"tranqui, te puedes enamorar","https://www.last.fm/music/Alleh/_/tranqui,+te+puedes+enamorar",12596.0,105138.0,
3AXw3pd7KHGSogprPSxrMh,Tengo Un Plan - Remix,Key-Key,6GKbEjuVNKuuAKetDXA2Mi,"Key-Key, Ozuna","6GKbEjuVNKuuAKetDXA2Mi, 1i8SpTcr7yvPOmcqrbnVXY",True,Tengo Un Plan (Remix),3wzg2uQTXIdUKDtLFgblXH,2024-06-13,71,2024,latin,57,61479,latin afrobeats,Tengo Un Plan (Remix),single,1,2024-06-13,"NWS Music Group, Ozuna appears courtesy of Aura Music Corp under license with Sony Music Entertainment US Latin LLC",Key-Key,Key-Key,Tengo Un Plan - Remix,https://www.last.fm/music/Key-Key/_/Tengo+Un+Plan+-+Remix,25994.0,123553.0,
5zRbKyT1z1TsYOVy1aLLtf,Orgullosa De Papá,Cano,60ZOYUFnCYEeKYsxgvPxOS,"Cano, Rvfv","60ZOYUFnCYEeKYsxgvPxOS, 2CCgb0KApjfQDuTppovpf8",True,Triana,47wk0lhqRt1MWuCxPfctcc,2024-10-24,53,2024,latin,63,651440,"flamenco urbano, flamenco",Triana,album,10,2024-10-24,WM Spain,Cano,Cano,Orgullosa De Papá,https://www.last.fm/music/Cano/_/Orgullosa+De+Pap%C3%A1,3097.0,20548.0,
69KCFLBwnD8flPp3n9LQsr,PAM PAM,Moncho Chavea,7fL1kRUb9Zv1xxgOmsuUPn,"Moncho Chavea, Oscar el Ruso, Samueliyo Baby, Samuel G","7fL1kRUb9Zv1xxgOmsuUPn, 1aOK2Zm4Wsm4I4DuoQIXsZ, 4LuezDRPeENhjIphng4u15, 4wJrOCb0eBFfnD4bYqtYKI",True,PAM PAM,4sPA3a0QKZ1uvEFcfBxjDR,2024-11-28,53,2024,latin,58,278153,"flamenco, flamenco urbano, flamenco pop",PAM PAM,single,1,2024-11-28,Virgin Music Spain,Moncho Chavea,Moncho Chavea,PAM PAM,https://www.last.fm/music/Moncho+Chavea/_/PAM+PAM,1589.0,7801.0,
5oYVxFt2k4SkVp6wzVsFWN,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza,5MraexJKZDrQYzS98kNwie,"Sevdaliza, Villano Antillano, Tokischa","5MraexJKZDrQYzS98kNwie, 1pi7nGhOM7PTHR5YEgXVGq, 2p4aN0Uxkk3iT3HK0cJ2cJ",True,"Ride Or Die, Pt. 2",0KSwPzRWwU14SH8QUCwfM0,2024-04-18,79,2024,latin,70,943853,,"Ride Or Die, Pt. 2",single,2,2024-04-18,Twisted Elegance,Sevdaliza,Sevdaliza,"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","https://www.last.fm/music/Sevdaliza/_/Ride+Or+Die,+Pt.+2+(with+Villano+Antillano+&+Tokischa)",336142.0,4529004.0,"alt-pop, Reggaeton, neoperreo"
1bvR3XjqaUkXJwrWm2cIXe,Mami Chula,JHAYCO,6nVcHLIgY5pE2YCl8ubca1,"JHAYCO, Quevedo","6nVcHLIgY5pE2YCl8ubca1, 52iwsT98xCoGgiGntTiR7K",True,Le Clique: Vida Rockstar (X),67JIMv9vCB2ukBdEbtUmUG,2024-09-06,61,2024,latin,82,9736204,"reggaeton, trap latino, urbano latino",Le Clique: Vida Rockstar (X),album,29,2024-09-06,N&E Entertainment LLC,JHAYCO,JHAYCO,Mami Chula,https://www.last.fm/music/Jhayco/_/Mami+Chula,51258.0,511822.0,
3GY16GkbrhV1hya2TKsaaj,"SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",The Academy: Segunda Misión,4C3ZmIqca9MWwThLaYbfXu,"The Academy: Segunda Misión, Justin Quiles, Sech, Lenny Tavárez, Dalex, Dímelo Flow, Eladio Carrion, Bryant Myers, Dei V","4C3ZmIqca9MWwThLaYbfXu, 14zUHaJZo1mnYtn6IBRaRP, 77ziqFxp5gaInVrF2lj4ht, 1pQWsZQehhS4wavwh7Fnxd, 0KPX4Ucy9dk82uj4GpKesn, 3fZk3Gm5dN5v5yfYMQ04Bx, 5XJDexmWFLWOkjOEjOVX3e, 6w9ToX5slZ4uIdmD17hJ3c, 2YRyPiW98bpkARAS4B3OQP",True,The Academy: Segunda Misión,2de63hNYGRgcNTXCtXQGvu,2024-03-28,63,2024,latin,57,219717,,The Academy: Segunda Misión,album,9,2024-03-28,WEA Latina,The Academy: Segunda Misión,The Academy: Segunda Misión,"SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)","https://www.last.fm/music/The+Academy:+Segunda+Misi%C3%B3n/_/SI+SI+SI+SI+(feat.+Eladio+Carrion,+Bryant+Myers,+Dei+V)",19969.0,140246.0,
0OxKf18dUo2G5dFOQYCvBN,Qué Pasaría...,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,"Rauw Alejandro, Bad Bunny","1mcTU81TzQhprhouKaTkpq, 4q3ewBCX7sLwd24euuV69X",True,Qué Pasaría...,0uuqkIU29zH9mpChddc5Tn,2024-11-14,71,2024,latin,90,32288478,"reggaeton, urbano latino, trap latino, latin",Qué Pasaría...,single,1,2024-11-14,Sony Music Latin/Duars Entertainment,Rauw Alejandro,Rauw Alejandro,Qué Pasaría...,https://www.last.fm/music/Rauw+Alejandro/_/Qu%C3%A9+Pasar%C3%ADa...,395347.0,4404459.0,"Puerto Rican pop, Reggaeton"
7kSL8RqBe9ySL8tjvSoII0,VVS SWITCH (feat. Luar La L & CDobleta) - Remix,Pressure 9X19,7MNP6nVHIDvPCRvfCeAJpF,"Pressure 9X19, Anuel AA, YOVNGCHIMI, CDobleta, Luar La L","7MNP6nVHIDvPCRvfCeAJpF, 2R21vXR83lH98kGeO99Y66, 4aSlfXDn9R60UlbZEboBUy, 2KtMll7bpqySnZhr8wriRE, 4axKuDPr6WKcDCyh8vueTY",True,VVS SWITCH (feat. Luar La L & CDobleta) [Remix],3g16kvv1kgZIfqvo6u4Evb,2024-03-15,65,2024,latin,60,731904,trap latino,VVS SWITCH (feat. Luar La L & CDobleta) [Remix],single,1,2024-03-15,Losdiabloc4.llc / 10K Projects,Pressure 9X19,Pressure 9X19,VVS SWITCH (feat. Luar La L & CDobleta) - Remix,https://www.last.fm/music/Pressure+9X19/_/VVS+Switch+(feat.+Luar+La+L+&+CDobleta)+-+Remix,13947.0,102003.0,
4r4bK5oNVjbeAF5XsKEw9s,Clavaito,Chanel,5DeX42pr2TilrnsUgjG8D1,"Chanel, Abraham Mateo","5DeX42pr2TilrnsUgjG8D1, 2bxxlINUlcMQQb39K7IopR",True,¡Agua!,5MT5DsMcBEYyWbZGdSTUPE,2024-01-12,56,2024,latin,52,161495,bachata,¡Agua!,album,12,2024-01-12,Sony Music Entertainment,Chanel,Chanel,Clavaito,https://www.last.fm/music/Chanel/_/Clavaito,31501.0,365263.0,
0He74nJo5sa28ONW1J7KrR,No me duele,Morad,4az97MtWmBQ5Db3GfDh9j9,Morad,4az97MtWmBQ5Db3GfDh9j9,False,No me duele,5tp3ALCbxJuAJFUHv5XmeN,2024-10-07,62,2024,latin,80,4751248,,No me duele,single,1,2024-10-07,M.D.L.R,Morad,Morad,No me duele,https://www.last.fm/music/Morad/_/No+me+duele,9227.0,71173.0,
24XwHoTZKMFVwdIMGyEz39,la culpa (track 11),Alleh,3DeOmVSmpv7WknXoo1OS8p,"Alleh, Yorghaki","3DeOmVSmpv7WknXoo1OS8p, 4eq1q0o9XPyNq9RG3fNDD1",True,LA CIUDAD,18Fki3SqVPkAlPosQoQe5L,2024-12-24,68,2024,latin,76,421795,,LA CIUDAD,album,12,2024-12-24,La Ciudad,Alleh,Alleh,la culpa (track 11),https://www.last.fm/music/Alleh/_/la+culpa+(track+11),20641.0,111506.0,
3BvR83k9fPwDZUBwFxBPpu,2AM,Sebastian Yatra,07YUOmWljBTXwIseAUd9TW,"Sebastian Yatra, Bad Gyal","07YUOmWljBTXwIseAUd9TW, 4F4pp8NUW08JuXwnoxglpN",True,2AM,7HSCFsDUsj8xPAy8DHoxsB,2024-11-22,57,2024,latin,79,24525518,"colombian pop, reggaeton",2AM,single,1,2024-11-22,UMLE - Latino,Sebastian Yatra,Sebastian Yatra,2AM,https://www.last.fm/music/Sebastian+Yatra/_/2AM,23177.0,157878.0,
2Y9xXXMWqETUfonJjXP25k,Tienes Que Saber,Abraham Mateo,2bxxlINUlcMQQb39K7IopR,"Abraham Mateo, Naiara","2bxxlINUlcMQQb39K7IopR, 1VGOLh7hwVeKj2kqTkDAz6",True,Tienes Que Saber,5J1PllZ3mFwWYDm7xp8vo5,2024-07-18,53,2024,latin,69,1631896,,Tienes Que Saber,single,1,2024-07-18,Sony Music Latin,Abraham Mateo,Abraham Mateo,Tienes Que Saber,https://www.last.fm/music/Abraham+Mateo/_/Tienes+Que+Saber,6536.0,90684.0,
5JVUhvcanHXMOL6y3HsvNN,MURAKAMI,OMAY,58A4Qwc7kr97PARjHizb8g,"OMAY, SokeThugPro, Neverknwn","58A4Qwc7kr97PARjHizb8g, 44nEKYuxqc1juQ79QsVOl0, 3h83Vh5q1KWo8KkvvV1kPa",True,MURAKAMI,5hmKsvbURF6ny5eSfEm8Zz,2024-11-14,57,2024,latin,54,83908,urbano latino,MURAKAMI,single,1,2024-11-14,OMGisNEFF,OMAY,OMAY,MURAKAMI,https://www.last.fm/music/OMAY/_/MURAKAMI,1994.0,7866.0,
63pLfjK6FvcYJYMGwtHjd6,SORRY 4 THAT MUCH,Feid,2LRoIwlKmHjgvigdNGBHNo,Feid,2LRoIwlKmHjgvigdNGBHNo,False,SORRY 4 THAT MUCH,1kZGpaXOeB48TPT2JatjvC,2024-06-07,72,2024,latin,88,19471281,"reggaeton, urbano latino",SORRY 4 THAT MUCH,single,1,2024-06-07,FEID,Feid,Feid,SORRY 4 THAT MUCH,https://www.last.fm/music/Feid/_/SORRY+4+THAT+MUCH,102842.0,1185506.0,
4RbCdwPPk5XUpTrxAvntGM,CONDENADO AL EXITO II,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,False,SI SABE,7ot6ebVthlYG3wXzLaZ5NF,2024-01-25,68,2024,latin,85,9693145,"reggaeton, urbano latino",SI SABE,album,14,2024-01-25,WEA Latina,Blessd,Blessd,CONDENADO AL EXITO II,https://www.last.fm/music/Blessd/_/CONDENADO+AL+EXITO+II,8422.0,85287.0,
2YIkop8YguSz17oRABRXIp,Manhattan,Hades66,4CQdcx66F116k2db2Y0rjE,Hades66,4CQdcx66F116k2db2Y0rjE,False,Manhattan,1Hg5PSA16edGh2KZXxMpjN,2024-02-08,61,2024,latin,77,1982318,trap latino,Manhattan,single,1,2024-02-08,Sonar LLC.,Hades66,Hades66,Manhattan,https://www.last.fm/music/Hades66/_/Manhattan,10547.0,140049.0,
2Yr4uOmBLMepYXQbhOVNTO,A VOS,Milo j,19HM5j0ULGSmEoRcrSe5x3,Milo j,19HM5j0ULGSmEoRcrSe5x3,False,166,6apkynw8DBUza2600Wm70t,2024-07-11,68,2024,latin,85,10022905,argentine trap,166,album,12,2024-07-11,DALE PLAY Records,Milo j,Milo j,A VOS,https://www.last.fm/music/Milo+j/_/A+VOS,35500.0,457731.0,
2FqTbwiogEVvZnkarPf5BV,HOLA PERDIDA REMIX,Luck Ra,4kcQWQDK0u9AftVSpdrAgk,"Luck Ra, Maluma, KHEA","4kcQWQDK0u9AftVSpdrAgk, 1r4hJ1h58CWwUQe3MxPuau, 4m6ubhNsdwF4psNf3R8kwR",True,HOLA PERDIDA REMIX,5s4gYQChmlp8YwoNj3Vwi2,2024-05-31,64,2024,latin,76,3166540,"cuarteto, cumbia, argentine trap",HOLA PERDIDA REMIX,single,1,2024-05-31,Sony Music Entertainment Chile S.A,Luck Ra,Luck Ra,HOLA PERDIDA REMIX,https://www.last.fm/music/Luck+Ra/_/HOLA+PERDIDA+REMIX,21610.0,105924.0,
2fgogq2XXlKMm9p6m3akHH,Bad Boy,Bad Gyal,4F4pp8NUW08JuXwnoxglpN,"Bad Gyal, Ñengo Flow","4F4pp8NUW08JuXwnoxglpN, 12vb80Km0Ew53ABfJOepVz",True,La Joia,14IBdTrbCCeHRZgTATdgRd,2024-01-26,55,2024,latin,74,2252269,neoperreo,La Joia,album,15,2024-01-26,Universal Music Latino/Interscope,Bad Gyal,Bad Gyal,Bad Boy,https://www.last.fm/music/Bad+Gyal/_/Bad+Boy,23230.0,226221.0,
3e5gPPx7MTGoYffXH70Tqf,I' AM,Milo j,19HM5j0ULGSmEoRcrSe5x3,Milo j,19HM5j0ULGSmEoRcrSe5x3,False,166,6apkynw8DBUza2600Wm70t,2024-07-11,67,2024,latin,85,10022905,argentine trap,166,album,12,2024-07-11,DALE PLAY Records,Milo j,Milo j,I' AM,https://www.last.fm/music/Milo+j/_/I%27+AM,33498.0,425066.0,
