artist_id,artist_popularity,artist_followers,artist_genres
7m0VEnpmUXrcmRodaQ5EUj,0,0,
1pGbaGQtpmOiurjTtMFOyC,2,436,
5LY4tFeaf735ApJwTiTPIv,0,2,
7rOlQwf8OuFLFQp4aydjBt,66,1223913,"chilean trap, reggaeton chileno"
5szdY7KaSi7epwyffrbV8c,60,315219,nu disco
3FUMIWMYKoR9VlmLxrzIjA,55,106195,hyperpop
3EmNguRllf32GJRqIKnD0C,62,205405,mexican hip hop
4lajcWQSiNMQ4b76eevJ5f,34,49356,
5lFccY9AyscRqaylUkhQMv,6,296,
6iW8bv3aUP8Dte1KnMBH8c,60,23339,
5IWCU0V9evBlW4gIeGY4zF,57,285005,alt country
3h83Vh5q1KWo8KkvvV1kPa,47,3708,
54Uq4Wlk8xtlrRGypfrzHf,35,9,
7eH1UUCyxL8Wf9PztvvPJ6,57,392553,
6ltVHi7uze6uEEZE9e8sLm,1,122,grime
5Pwc4xIPtQLFEnJriah9YJ,84,19020540,soft pop
5Q30fhTc0Sl0Q4C5dOjhhQ,66,221373,
6bpv92ES2Vcv2OKA3DAhgw,61,108046,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, reggaeton mexa"
02sgomOdtMG0W2OCr6h2tg,14,2082,
0Wn7tfH4rhaWTn8aMqSgh6,49,129806,latin indie
0jeYkqwckGJoHQhhXwgzk3,69,526673,
25hi92COvozck6kjMC5iJ2,41,21725,neoperreo
3wfq2LBaMqRf8PayAWLTYP,0,1,
5xd2Tg7Zo8755eCy8Gxkp8,75,9689338,latin pop
1PbtWtrN7jZpd4toqxrjm2,51,8062,
5jxVsaFreexOv9fypQsdEX,33,2778,colombian pop
38J4nu5eGAEtwWH9fSWEj4,35,1683,"pop urbano, colombian pop"
2dIgFjalVxs4ThymZ67YCE,87,21969090,"k-pop, noise music"
4QrBoWLm2WNlPdbFhmlaUZ,60,685093,reggaeton
45eNHdiiabvmbp4erw26rg,73,1658284,"melodic bass, future bass, edm"
6AMd49uBDJfhf30Ak2QR5s,68,982104,
5IYRfypwG9BDDh5ZRPI80z,56,55523,"reggaeton, urbano latino"
4riOEaOW5hCeqomFDBk0aP,62,1494114,dembow
5ImkeVBlU11axX5QwOWg12,48,159119,dembow
3r55sOwTNOxG0GIM3VAyE7,41,46396,"mexican indie, latin folk"
1xMn0bhYRWHDV01mU8gP1J,63,202120,"chinese r&b, mandopop, c-pop"
5xS8cfsAaFyy188dNJGDbM,66,426471,colombian pop
57s0ep3eNSg81D7ZxiuHbC,65,261882,indie
1xRDIbNubdwQ6WGevJWCHO,36,6570,
7HgHNIU27vNOz8RV9dGedR,0,54,
31VFEohvhOUKrtAONEBhMG,71,6729824,reggaeton mexa
37wN6xD9duyyxRWmObUUxE,65,162554,hyperpop
5vxQVYuckN4XHIB46zPvXy,43,8963,
4HWywnqGjEKQtFjtatEpzK,45,1152,
54QMjE4toDfiCryzYWCpXX,62,1111995,"new rave, alternative dance"
0aE8wDiLpDtWPyr4qibIVD,12,1923,
5CCwRZC6euC8Odo6y9X8jr,70,8409611,
3sXErEOw7EmO6Sj7EgjHdU,39,114741,"hyperpop, bubblegum pop"
78F6Xkd46aMHkr4AP60TXY,76,570335,
6FfFBKjNgYYhHBiot04z1I,65,876248,hyperpop
5QDNC7d83GlaTl7Jy9djQ1,37,34431,
5Bw9kFNhy019e4IBCJZlzw,66,249557,
4FJh673hcQ7J6VMQVa7aD1,52,31640,"chinese r&b, c-pop, chinese hip hop, mandopop"
07YGMn3FRfE7WFJZjpvgVC,0,22,riddim
5ggKbSyRz9ibwE5WCkhO93,0,213,
1KCSPY1glIKqW2TotWuXOR,81,18398134,
762310PdDnwsDxAQxzQkfX,76,7561617,"new wave, synthpop, darkwave"
5kCv5opFav2P7nPl8FiEQx,54,68390,trap latino
6oUhPlreIDCXfoUSUcXOam,43,15246,
6fOMl44jA4Sp5b9PpYCkzz,82,11452786,christian hip hop
7JTVqKJ414qRPuDPhdKnHD,61,189073,
2N5EgsGVfPXKFH835Fc65K,60,202455,vocaloid
2bYHojIdnEKALvN2TZ3zrP,39,29421,"singer-songwriter, flamenco"
0Z41mLsCsy1t39JgZl8llP,1,461,
6cK3NBO6uP7hh0oyuVELFl,67,2705292,
0mTfntDCCWRozUnyxpGf6E,44,81141,east coast hip hop
1RryIbDjpwt00AKkSpCGvP,46,40468,
42cc22xiuvWzjmFHSKwwwv,61,211351,"rkt, turreo, guaracha"
4S3VOqqGguEZu3vbJMig4t,49,66250,
4TFMQVCRsOZegHJ420qykY,13,18625,
2jxzuk8uGIy6NnNdOSs2g7,5,243,
7tYKF4w9nC0nq9CsPZTHyP,90,34404501,r&b
0XVFBOuzFIqQD0DhCzX28D,0,26,
6DchmKCVOKK707FCrLFFDW,49,59508,indie folk
2LXQTdz80C3t8ydtb6Lh6c,0,2,
7wLyGTO9vUS7ndlq4BvBGe,45,117933,
1OEhvgG4sdB6JrlwlVo2Kl,0,0,
0GgyFUpOyzWDRDqx8FCTDN,72,2598995,reggaeton
7b04D0yLktCUpvxQBhmG7R,67,315020,indie soul
1bFlBgY5VI593ZgtvjIrwe,0,2,
1BEUkE2CSUgHTLSBMZdnFB,56,154758,
73B9bjqS2Z5KLXNGqXf64m,47,660301,k-pop
1OzGBMZ8rp73R6DWx0IUr5,46,16519,
4jqaSEOBNBekdWhjFCjABu,0,1,
1QXwIgp7aA3JT7WIyaAcur,55,99332,shoegaze
4vECkYVXR5tUXqDk2LVzkJ,42,27605,
2Pawr6MMX9VBIQ9oUHg7jc,58,227175,
1dID9zgn0OV0Y8ud7Mh2tS,64,2579300,"country, acoustic country"
48uEaxTaMj6l9AzhU6D1vm,0,15,
3Nn5v8JJyCp7CnNMXVXHlF,58,6363,neoperreo
3l0007djhN5igShtmClOcA,0,0,
2iI5KWXLjw1tqLQsdjuo0e,63,44001,"dembow, dembow belico"
7HiP69UJp8p2pKxnRaPqYF,52,4961,"eurodance, italo dance"
4qJaSeizI7dcZxI4DvmCuo,0,0,
71IxSNu66sNOukvGafQo1F,0,0,
5J3QKfJDFyjR3Q2qRcRaIU,51,161286,
5zuqnTZOeJzI0N0yQ7XA7I,47,68104,americana
3Ubb7uWOUwy2ahz3qu21C7,51,60677,"corridos bélicos, corrido, banda, corridos tumbados, electro corridos"
4Dk801xytCrfXRp2uATcMD,0,1,
6CwmigytSDNXAlGlDBbirZ,0,0,
6MVeEwYSJUvwwYfUVPeZ6Y,56,24366,"jazz pop, bossa nova, lounge"
7fr6F0dEvfSoZW3fJ5fvUD,58,36799,"shatta, dancehall, moombahton"
0OMqf0JLa2450TbhHRXD8M,3,1217,
5R7AMwDeroq6Ls0COQYpS4,54,1778328,k-pop
5BKyujkSrDiZtHyRGtVJx6,26,5850,
57aMHpsX2SXTbLatmeEd6j,48,16642,italian trap
1TTHC3GlNDaE5eVoC3BVxm,67,1843239,"hyperpop, jersey club, nightcore"
6MDME20pz9RveH9rEXvrOM,77,6078851,
51ZSh80McCt7vbqHouzW0A,75,879631,"sad sierreño, música mexicana, banda, corridos tumbados"
4p97lNm7TnSnQguOKp0fX9,40,3065,
18xymCmWSw9vuLtOuYroTY,51,38869,
0tp92Aewjy5dKN6eK4DWzM,0,1,
3TJZG17pjOKXwx1ELKJPfm,65,738421,shoegaze
2qanRMyA5bNuTvz1dK45OP,64,290157,
4CKIGHCZRzNoiNDSaW5eaq,51,152080,"mexican indie, nu disco"
56mfhUDKa1vec6rSLZV5Eg,58,148708,
7ez78WxaZ9Rhwb0A4CEVxV,37,7344,"flamenco, flamenco pop, flamenco urbano"
1nQp0Yk9yxk2PJsXOtMR14,58,65578,
3dY7mffT0drWaqDFHTHOhP,0,22,
6LC8g4SRSqJ4zm6sQeutFZ,63,391308,"corrido, corridos bélicos, corridos tumbados, sierreño"
7dCeHFqROnBJFZwRfp8B3Z,6,13518,
4Byu6VBhuMYzcoIUrIyLuL,56,332298,singer-songwriter
3apZw1V1xrGTSNsQ6IGDO3,19,14598,
27UChmCqWhFI4GKiubNI89,0,1,
0u6GtibW46tFX7koQ6uNJZ,75,330078,
4FrXHrpbDLNyO3pbVv8RmF,62,84826,
7zLcnirfgw1VEHHshuGcDR,59,524295,reggaeton
4Q23rm8jYyd2ft6Cm1MhwJ,33,8901,
5lWasZeo8uWQk6GD8czJLq,62,278087,
6bZ11vzZLe2XZhvgLVcZum,56,15374,"latin house, tribal house, afro house, techengue, afro tech, tech house"
5Szc3VZ4oiyEdAK2eMbROk,41,42755,
7iZtZyCzp3LItcw1wtPI3D,73,7840058,
4f44GWlEQdXaWl8gQ9sPBC,55,38463,
5M9Bb4adKAgrOFOhc05Y50,75,5609882,latin pop
4NHQUGzhtTLFvgF5SZesLK,74,3725249,
54LJoumlGbXHOSoC01aSYm,55,70718,folk pop
7mqosvdsHUYc5xu9YKfufr,0,48,bass house
00PpH3dzjFjTirdKPr7kL8,44,5595,"flamenco, flamenco pop"
37BGJjdB0ZwqGKdeLjqP0Z,0,0,
3e7awlrlDSwF3iM0WBjGMp,74,12336354,
3ptY5WTxu77JpAQQnHyxEl,56,239563,reggaeton
0nugNBwdWaptgIAsEtx1It,62,248874,
7p24SkpCc94fUK8rPK3JHm,48,16892,
4yURrK9HEczFPGPya2yBu2,48,2738,latin r&b
7vIfh9cz4s4vKX8QWggX8a,26,13287,french rap
6IcRi6fsL0MNwNp4fUZchD,13,2269,
5BHFSMEjfLVx1JwRWjAOsE,52,2087747,"k-pop, noise music"
7HwzlRPa9Ad0I8rK0FPzzK,66,3097334,"j-pop, anime"
7wGJB9ReEMLoVtjzfzcIAn,0,2,
4H3BAAfpEcLHQkaQKfvoW8,54,107514,indie
3IW7ScrzXmPvZhB27hmfgy,84,13182554,"french rap, pop urbaine"
4pi5AAtLwHbvLBypLmTYQe,42,4680,"bossa nova, jazz house, jazz pop, lounge"
1tLZIDlRNgWyQlu5qrqLvm,41,25278,"mexican indie, latin indie"
5KtT4N5jkrPVRAIcJ8GmnV,44,98313,
7mvhRvEAHiCTQHUnH7fgnv,66,745341,"anime, j-pop, j-rock"
5aHlyw2WWqZW0HLICBuv7U,57,345467,
2R4q1F92PmbiHVNHY5YV0n,0,969,
4JVrGqreVQaFwUsz8zmnaw,0,33,
6VB4TqEl0yfaF88LYHH4wj,53,76078,synthwave
1IfDLRzm8snCcXePrYzEI8,52,4710,brazilian bass
2tn9W0PpYGPXzMd8qw0eap,46,8635,
5uXWOfu1kA8mQ9bUp5GgxT,48,35403,
6c2qQFq3xfxFJndX6wSe4f,68,321129,
3SD9R9toydmvqr4uLmQy13,39,2346,"chinese r&b, chinese hip hop, c-pop"
7Deq6h1m0Wfx2CVkRnz2DB,1,353,
75VKfyoBlkmrJFDqo1o2VY,72,4918626,"afrobeats, afrobeat, afropop, afro r&b, afropiano, afro soul, afroswing"
687cZJR45JO7jhk1LHIbgq,82,3810628,"afrobeats, afro r&b, alté, afrobeat"
2JsDK87cAxuUlz4L4izU7A,62,50933,argentine trap
5DeX42pr2TilrnsUgjG8D1,52,161495,bachata
1yorjq7rihYVC8Se7eRKps,54,301135,"vocaloid, j-pop"
2mzrEvfWPMGbmcNbnoux1C,50,78197,
3uZFBSsMiooimnprFL9jD1,64,101496,
0eFeV3KR3faPMOgPfGBw5I,9,201,
72Fje4YyAYJTpTl0zj2MWO,15,2205,
13xyIxWA7btxs6xzl8Jpu0,18,4,
3YeBTR1Q1rUxKguz4jP6UV,65,2140865,"cumbia, cuarteto"
3rHcBT06Vb1XGVUWhDALZt,46,593653,
3jK9MiCrA42lLAdMGUZpwa,78,2732889,
3AA28KZvwAUcZuOKwyblJQ,84,15112140,
5vh3TBzvI4nASt2A1KfgcR,50,73324,
5cpHu9ckRrgPI9PUJqwWBo,7,104,mizrahi
5pfwoxhIyC0pmbBeuUdXg2,0,347,
2hUYKu1x0UZQXvzCmggvSn,72,1304420,
3rQXUpppnyxRkQNxoLFtUV,49,154960,dembow
4IWBUUAFIplrNtaOHcJPRM,81,21164826,soft pop
0uBdl7m7VeYpTBLJ9Jr4Le,3,843,
30b8dNhkUcfPVsDbwyXlC9,50,49128,"jazz house, nu jazz, indie jazz, jazz beats"
4QSTyDpxsKmv3UfavVUImR,62,412794,"afrobeats, afroswing, afrobeat, uk drill"
2356dfnXmbn9pH0xE2sYQ5,45,23615,
4dwDVC6lrMINxVBxETE1AB,65,113803,retro soul
4ktBrNjagCGftyuBLJkATq,53,81964,
6LfIVTnSSc9zNqjpfVPs1w,43,28276,"nederpop, hollands"
5cDfQlhT80II3f2ECXm6oA,51,72020,trap latino
5eoyqrsc3cuCN6dm5ZTP9X,10,2125,
4lianjyuR1tqf6oUX8kjrZ,58,929470,"italian singer-songwriter, singer-songwriter"
3jtIAu78aO2hHHRa6112v2,31,3074,
7ioLIYKoKn2YfhA1i6L47p,45,13862,"flamenco, flamenco pop, flamenco urbano"
1VGOLh7hwVeKj2kqTkDAz6,47,60875,
587PA35pRGL1JwQr6idJbb,63,280350,indie soul
5OWdHfIenqjyLxEGFmHcAF,32,2113,
3paGCCtX1Xr4Gx53mSeZuQ,60,4346340,"k-pop, noise music"
4qBgvVog0wzW75IQ48mU7v,62,1125314,
6HvZYsbFfjnjFrWF950C9d,80,12201895,k-pop
6LB6xNX5PdHybSwDlwUDDs,7,149,
0IVapwlnM3dEOiMsHXsghT,45,220908,idm
5dBCPHzultlUO6ZOGTqt1r,0,0,
1r4hJ1h58CWwUQe3MxPuau,86,39499706,"reggaeton, latin, urbano latino"
3I3MxMmRR2VWUYVll6zJnz,2,371,
6DwZmisccKHHGmMGnCn4yv,55,61200,timba
4LkmOQU5KA6vZgvJHnpQDl,49,142902,
5rHC8VSODpT9V7a8ZQu1h6,50,24741,argentine trap
1GDip5phlxYzeZ36vnf9kJ,44,74560,
00x1fYSGhdqScXBRpSj3DW,93,2664723,pop soul
7FNnA9vBm6EKceENgCGRMb,81,13296122,"brazilian pop, funk pop, brazilian funk, funk carioca"
1eVPKI2R4NlX6P5FIuMXis,54,400739,"t-pop, thai pop, thai hip hop, thai trap"
1EmzxZsYzZIBkCZ1KO7ybQ,8,242,"gengetone, afro soul, bongo flava"
4yxLYO2imECxGYTTV7RQKb,64,1596916,"reggaeton chileno, chilean trap, chilean mambo, mambo, urbano latino, reggaeton"
4DBNGKCWVHaxuDNBAgTiJH,45,12298,
2RWEvEloRDEO2tiOL6JEjh,42,14602,"hyperpop, jersey club"
08hHTBHlv0WRXWlyrsb6Kv,66,1324404,k-pop
1aNpxXRMUFXTTImHRErXYl,0,35,
1mcTU81TzQhprhouKaTkpq,90,32288478,"reggaeton, urbano latino, trap latino, latin"
4s6Xg38sbqh4xpf4OqhVUK,70,628132,
0uoN6ea8SXzhV7WxyrvT1h,61,167600,
32bGM8CFFkhzDDViBW54GX,0,89,
1Do4bSzfUl0KWL9r1fITu0,57,331248,"k-ballad, soundtrack, k-pop"
5sK9Bieh35VgebRY9dm7jg,45,21010,"flamenco, flamenco urbano, flamenco pop"
6xDmRFFEY5McGi22LeTRdX,0,3,
39xugmzlLF6xuZkPkoGayq,8,1258,
0uReAu6mqjthdywWQQ668s,6,662,grime
11kt6ggsdxvI8MhyeSMKom,78,454605,
6Tyzp9KzpiZ04DABQoedps,61,719811,trip hop
6nKJ0ZAc7lydTvS2XuAxrZ,0,0,
538iX6YCTybcgzsrjDTrFi,56,53200,
2u3rmzZC0psTER2sDfUebm,59,64533,"disco house, funky house, jazz house, nu disco, lo-fi house"
6oMRQ5H3A2XA5I3RG3leni,62,1181438,"rkt, turreo, techengue"
7hIqJfRYGBWWT1Qxu6Cpd2,65,3007534,"reggaeton, popular colombian music, trap latino"
5JKePhHHAtaMvBoWuULgm6,53,44364,
0umAOumGRDuZ2elvqjaK3i,27,13885,
46VWDbmWmzvPBTmkSr25gM,48,558436,"neo soul, r&b"
4waORdvuFnffJPrj784KeG,64,605899,"hyperpop, nightcore"
72A0Z8q8NiochyK9gUHpCR,59,604999,italo disco
4jK6qJJ6s34BziEutGFMra,50,24350,bolero
6L71LxY17w8Yzh1zUphpiW,37,9672,afrobeat
7IFepiNUUVtAglkh1RUH5z,21,2363,gengetone
09kXLeOXRyfNQMXRaDO4qA,51,255495,
47YyZs6zl7kuFE1yw85O6z,58,121492,reggaeton
3xFXCUS8RN65oCwsO4PJRI,47,61997,
1RBzGO6Nm3uyhUSxP7EDWO,71,5583374,"reggaeton, trap latino, urbano latino"
18AWDR2N9U6HkTZ6wgmbRV,48,29657,hyperpop
0dMN8yXF6ixQhcYfcVyH6s,3,39,
2LQF8AgyQUgLfquM92Rx8N,51,54364,
2Z5LBIcdj0Kbx9OTYB9NbC,0,0,
4LcUpNlXFEleaLlelmkv2R,59,262229,hollands
4mncDFjVLUa3s025Tct3Ry,63,583095,
7Lk9V7E1u5gqSHmtcKlOqH,57,576872,
7oXqKY12gSK5Q37dWZYWT0,45,106205,
72VywtXEoONiBLNu3ibGI7,64,503824,"latin folk, mexican indie, latin indie"
1ugmCkxd2MSyvkVA9puoff,52,89217,shoegaze
6vWDO969PvNqNYHIOW5v0m,86,41854537,
6nfguy4Wxd0sQ8Bq7O3zYT,18,2392,underground hip hop
7Kh6SBEGtFtqjYo5bN0ACG,57,129656,trap latino
7wItEsGHPEaFKnb1iJhbmW,51,41216,
1eZ0H2ylC40ZOUkjc2Zlx1,28,1156,mexican indie
6lyMYewq2SuTFIXgiv7OxH,61,521001,
0pePYDrJGk8gqMRbXrLJC8,83,9692119,"corrido, corridos bélicos, corridos tumbados, electro corridos, dembow belico, banda, sierreño, sad sierreño, música mexicana"
12vb80Km0Ew53ABfJOepVz,83,7486445,"reggaeton, trap latino"
1Tp7C6LzxZe9Mix6rn4zbI,52,149626,
06O6WpTRwQXfZrG2WM07l5,0,8,
6Rmg5JiRphFMlhkwGNl9Fu,55,114221,
4e8vIrZBkqRocfY0TrT0s6,60,683883,"popular colombian music, ranchera"
6NawU3jjryR2GR5Tof3jWB,39,1962,
1vjVjrMopGFYfuvczWXXM4,40,18296,"slowcore, lo-fi indie"
3q8fe34zI5BB6QnE7uHvQn,2,53,
0ZED1XzwlLHW4ZaG4lOT6m,71,5334805,
2wtnLqsyJndM1rASXsxltV,49,22200,
6MRJTiYpfA6Um9NXWDDp35,0,0,
2YRyPiW98bpkARAS4B3OQP,81,2476648,"trap latino, urbano latino"
117YaqV9UNl9vInZGKSCjg,3,903,trip hop
0bFEOKy3T1knA0g7ZaPnHe,60,177148,
0uyyPsii9AYIF6eu60pS4p,50,2798,
3IzFiozYX6N0Qoz0drX8w8,55,26151,"flamenco urbano, flamenco"
20wkVLutqVOYrc0kxFs7rA,88,12407480,
1ZyUXvaBXUsIZ3JD6jYGkt,46,98226,
2E1ox72YG38Vc6YrX6yknP,19,2407,
1Tc57liY2MIpc34PV8JJex,0,0,
6DWp3hFGq7c3nyQ3AT7RDF,48,19013,
1hLiboQ98IQWhpKeP9vRFw,66,1101186,
4iom7VVRU6AHRIu1JUXpLG,54,417566,"darkwave, cold wave, post-punk, ebm, gothic rock, deathrock, synthpop"
0oouuXi8tdasgUgk520Jy6,59,204174,
5G49Sq5mMzAkGL4ZP6eVPY,51,232348,indie folk
5L1lO4eRHmJ7a0Q6csE5cT,78,13968111,k-pop
0qlWcS66ohOIi0M8JZwPft,61,1883679,k-pop
2LmcxBak1alK1bf7d1beTr,73,1517175,"trap latino, reggaeton"
4XyScEwwBFYAVzUqqR3nXI,12,791,
7aPnlr9nB7SBqyRhakX17g,1,60,
5KKeM6RPO28tdTSnoX8mEH,2,295,
1RW4O0kc1TxXivUceZyPad,24,4305,
02tBNKvuWC47VOkXOi8qgF,0,0,
0bsQ8jCTdRt3F8R5nNU3hw,44,24573,"dembow, trap latino"
0PZDT3204eCcRYtPt8m7mL,0,135,
4EPJlUEBy49EX1wuFOvtjK,70,940315,
3GGuxaBVYQDOJjImFOXYkW,40,18924,
6sZREHX9XWWC5van5XX6Q7,58,16456,"bossa nova, lounge"
7rrTqtOUOwva4sgTx9C9F9,59,252893,
00me4Ke1LsvMxt5kydlMyU,76,7033436,"reggaeton, trap latino, latin hip hop"
3SBsCnbQ5q8bOW0uBcwG54,44,50198,"flamenco, flamenco pop, flamenco urbano"
7J67YP5oiObsKJkC7mrRWW,36,31560,hyperpop
2sfOYs479VgaVHNPJKyG4n,46,5977,
6GMYJwaziB4ekv1Y6wCDWS,71,2501412,
09xMHuXOmWfykJIa1x8UQP,22,4751,jazz rap
6iRNDNmTaWZisfAEePoSTg,0,202,
6Gsh7oJoJ5EQUuQk0EhfWL,63,102574,cumbia
2Fik4bTbsLxUDHOwFG78WH,40,16194,
7Ez6lTtSMjMf2YSYpukP1I,70,438195,
2wnVvfvSkFJbtOinte4sC3,69,117038,salsa choke
0j1HQ4RWuFbJPx2LnIITmH,43,82954,manele
70Xo8nVcXnJNqfDu391Nd9,1,381,
6ciPqogcUMwxRpm8plwIsu,33,2111,
7kHe4uFK1KQFqMRP7td4mS,32,26853,moombahton
3gqbntRayBL0uwzYQd20rT,4,317,
1rGpYQGiwKelukgqpI6xKx,55,227114,"italian singer-songwriter, singer-songwriter"
4JjXXU4m428s8xODTaVuNV,47,65584,
7Jvp6QTJqEQqdRXP389Pm8,33,9037,
5t69dnux4K2vcJO4VjS39q,33,28998,jazz rap
0du5cEVh5yTK9QJze8zA0C,94,78111534,
0wsgCjwVTvQdGAI5YfJiAT,22,445,moombahton
5qRbfEf4Ooo19aRXKQzvUV,52,106179,"experimental hip hop, jazz rap, alternative hip hop"
582KhTHEVOONNQLmQ5612r,64,943877,indie
2svHPYrTsHMA9808TNCeRL,12,2266,experimental hip hop
3ZPdPGpKHKD4s2bmy9AEnz,27,9064,
3VQXCMRCSzdKek71OkAL3Q,43,12144,
70JR01FS6gztGSDxqtXwDV,40,158739,manele
6G43BFwUJvFWbev3knhgEa,50,194511,
5h0GbyQFMXctngbG1Qz5c2,0,1,
5u45xl7D9HpJJvRo0joct8,27,32328,
21mKp7DqtSNHhCAU2ugvUw,68,1726042,"chillwave, chillstep"
7c0XG5cIJTrrAgEC3ULPiq,84,7619971,trap soul
4kYSro6naA4h99UJvo89HB,82,26335961,
2jwC7uml6QVgLBfx1Hbtek,59,409502,
4OVbrPbhvK46A1uXTU1u5F,63,741325,jersey club
00XhexlJEXQstHimpZN910,76,7852449,"trap latino, reggaeton, urbano latino, trap"
6HaGTQPmzraVmaVxvz6EUc,82,19103347,k-pop
18fGpvh05JqB697yJxo5mF,38,5884,"synthwave, chillwave"
2xzyIzdjfeXX6FIQtlAAyw,41,26827,
5Jz48JzVckf7ZUvrQc55Iq,48,1786,dembow
4d3kmfoZBTuUPSUjgP45uo,54,111867,"flamenco, flamenco urbano, flamenco pop"
0fSOt0QCTmDg67x0rLovS9,0,283,
4CCe8ZPrR1Xtrbd1po8LQT,0,654,
4SnSepHMFS40gPQgMIEO6V,0,96,
7M6qgWRcVoBqgkczMPT1x7,45,27949,argentine rock
1aZqKXeEfZFRR4QvKvqi1g,44,3970,french indie pop
14zUHaJZo1mnYtn6IBRaRP,79,5110398,reggaeton
3QFiymmbJlVBPpnrOatEAk,53,119735,"french indie pop, french house"
5T0j6On1EthT2QVNXh8vqc,52,170724,
0sYlth2PW1zWJMEU2vCukz,52,175847,ambient folk
4FxpvNihN7UbesJZrAE9tR,55,93601,manele
0C8o7SIqUzYL5njlXp8vsv,0,0,
08bvwRYGY5vcTRMZJi4GC1,21,23524,
3Uyka21MjsQuDzxoOFgizr,55,33457,vocaloid
2rp9zfs7yPrwCGVl4CjWAl,55,50970,"retro soul, indie r&b"
7kvnG7JhX0ycVMVb8SP8EL,61,122477,"chilean trap, reggaeton chileno"
3x11XrMEnyP18hv73pmKRL,48,55030,lo-fi indie
0xFsJRSOYJmmuozISzreTR,58,57487,j-pop
4BkGM20YNqxM6QAtmeDaZq,46,9089,"gufeng, c-pop, mandopop"
4VMYDCV2IEDYJArk749S6m,89,38473541,"reggaeton, latin"
7m5YHkCbSEVutUThNF5Lc9,39,4583,french indie pop
70OFPH4Nv3kFhCgUU9oGqC,36,15881,
1k5LyiTCRzPjORzcgHqJxF,60,967981,"vocaloid, j-pop"
32njWwGduK8FSIVYptPKtx,1,211,
6ulyIBuifBzU35RsvFZIx0,46,10464,
40jlY1amdIaVtPMKjdBj7x,64,40711,
0a9vSkyCTnB36E2iZbRVtl,63,140306,"corrido, corridos tumbados, corridos bélicos, sierreño"
1x8mAhfvCw7JXRX7Ild0lF,58,43413,
6G7OerKc3eBO9sVkRNopFC,57,803060,"slowcore, singer-songwriter"
3t5xRXzsuZmMDkQzgOX35S,78,3318394,tropical house
3PyJHH2wyfQK3WZrk9rpmP,71,2654060,
7awzJ795ZYRCpQktKCKgW4,38,9280,
2S11VlKvbvSKyyb7Wk4YP1,54,90828,
6HnYwg5MIroZagIt9YVLzi,1,405,
6w3SkAHYPsQ1bxV7VDlG5y,76,8181456,"argentine trap, trap latino, turreo"
62hXoQGR23AcFW6h1dkACK,13,1962,
179CHqJZlZwKBQhjcOeAOS,26,11835,experimental hip hop
2KkO9uXHF9BVNJASjLekAc,64,432787,"indie, concerto"
0zry48rNmbs7Qd3gM4YkEq,38,16682,
34Ze0nb54KG3gietZGFZIj,10,1855,
4mr4X9nJC8DPlNukWbgAaI,64,673736,
7xtnpHS34mLlxGZDVUBHSU,60,355214,"flamenco, flamenco pop, flamenco urbano"
1m6xXhrSOwoZZRQVdnXeFv,0,51,
7FKTg75ADVMZgY3P9ZMRtH,62,281789,
4JVnmZEjzpboM3RtlmrBht,0,0,
0jbo7KFNMiIkfBR6ih0yhm,65,604309,
64fPWMvR6IQ9w4sGrCmoQj,41,2383,
7rFHoDuiSlV0DGHxckjm89,65,272260,
1bfl0AU8SqmLkElptOprhC,83,11873916,"banda, norteño, grupera, corrido"
7mPT6wrOjVC4visft9qpYQ,61,892659,"french pop, variété française, chanson"
1C4EhXeIzETFuuV5qhAqFa,0,73,
1Ry6DudE0QFcXoUdXsCQfV,62,376772,shoegaze
2M6k4LTRUvSJcn7Z6Ejt7r,6,730,
3SLkWFpSWrWt22UmgjfqPV,0,15,
4LBdlNpHBD8dHPcVCrjSB6,46,3718,
518EjyKSPL5UMd9Ywj0mPA,9,1023,
0KPX4Ucy9dk82uj4GpKesn,75,5170880,reggaeton
0NIPkIjTV8mB795yEIiPYL,70,3027145,indie
2cBh5lVMg222FFuRU7EfDE,68,584483,
2uYWxilOVlUdk4oV9DvwqK,81,11314574,
6lnF7dmth4O99KXNg1gF5Y,35,6828,"flamenco urbano, flamenco, flamenco pop"
4tIKaxUmpXzshok2yCnwdf,61,799452,"afrobeats, hiplife, afrobeat, afropop, azonto, afro r&b, afropiano, afroswing, highlife"
0lidIulPhPCS2cN4qDatt7,59,88674,
4gOc8TsQed9eqnqJct2c5v,62,2220424,k-pop
4AVFqumd2ogHFlRbKIjp1t,75,4058167,edm
7s9O8HA0QDFapkrFAYJ3kf,48,12083,"flamenco urbano, dembow, flamenco"
4uBf1ye2xGbkiUmyQvBmPX,0,310,
5FU2rAxPq50uRCN6xYs8Xr,0,41,
6olE6TJLqED3rqDCT0FyPh,84,24170472,"grunge, rock"
7aQgFbV1G32PxN1IunF4Hw,22,7542,"uk drill, drill"
7GlBOeep6PqTfFi59PTUUN,83,7707295,
6CRENv6shEeiohLvaF8oh9,20,6342,
7HQiiGBKAu5NhAfq6ONZif,37,2618,hyperpop
7qG3b048QCHVRO5Pv1T5lw,80,12150549,"latin pop, latin"
5bwt8mRXz1NKT94U8Z9LBD,23,251,
77J3V0V7sEOf5ifCDBSNaJ,54,263648,italo disco
2Bo0gW1bqWSjD27xOcVtjg,42,129659,"latin indie, mexican indie, latin alternative"
