track_id,track,artist,artistid,all_artists_names,all_artists_ids,collaboration,album,album_id,track_release_date,track_popularity,track_year,genre_extracted,artist_popularity,artist_followers,artist_genres,album_name,album_type,total_tracks,album_release_date,label,album_artists
7hRgBIc6DHSAup9lH11VNZ,LEMONS (with Cavetown),Brye,6Z5uMO0V6jlOuZ7LUDrSsC,"Brye, Cavetown","6Z5uMO0V6jlOuZ7LUDrSsC, 2hR4h1Cao2ueuI7Cx9c7V8",True,LEMONS (with Cavetown),1MT5z1J27ERqGpyErAVeMc,2020-09-09,55,2020,indie,44,100755,,LEMONS (with Cavetown),single,1,2020-09-09,Brye,Brye
66qk0CxwJ6xo338AxG2CFH,Breathe Me - Acoustic,Jonathan Roy,62ggJuZV87VvP3sAHM0V3K,Jonathan Roy,62ggJuZV87VvP3sAHM0V3K,False,Breathe Me (Acoustic),0dgPy59GybAKvY4zL6hn1G,2020-10-02,44,2020,indie,48,137676,,Breathe Me (Acoustic),single,1,2020-10-02,Jonathan Roy Inc,Jonathan Roy
0IueCAa7AbmICEdmOpByO1,Bohémien,Pinguini Tattici Nucleari,6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,6RdcIWVKYYzNzjQRd3oyHS,False,AHIA!,0b2peKNz7zmn4xIxfPBUPa,2020-12-04,54,2020,indie,69,2386850,concerto,AHIA!,album,7,2020-12-04,RCA Records Label,Pinguini Tattici Nucleari
2SEYL3D9Onmw1wutOX3s2h,"Fall, Fall, Fall",Caamp,0wyMPXGfOuQzNR54ujR9Ix,Caamp,0wyMPXGfOuQzNR54ujR9Ix,False,"Fall, Fall, Fall",0jMQ6WSHjx5mV8jqqX17eh,2020-08-12,51,2020,indie,69,768736,"indie folk, folk","Fall, Fall, Fall",single,1,2020-08-12,Mom+Pop,Caamp
6kpJlZvI8164hNC2NAt7AV,Wristwatch,Husky,47nuMLurQsLP1gLK7gJtis,Husky,47nuMLurQsLP1gLK7gJtis,False,Stardust Blues,0a13RV6WIihgPuWXWeZuHs,2020-08-07,45,2020,indie,40,41497,indie folk,Stardust Blues,album,12,2020-08-07,Fake Moustache,Husky
4wPKUEm0EOoyUiFtI6mz1a,Lady by the Sea,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,5XKFrudbV4IiuE5WuTPRmT,False,Lady by the Sea,1RIfaHeT5rAniJ6i0x8zjU,2020-12-18,54,2020,indie,74,1958409,,Lady by the Sea,single,1,2020-12-18,Republic Records,Stephen Sanchez
0PlzNhXnpmnR7bJLlHQtRU,OBSERVATIONS 1,MOTO BANDIT,5eMzbeca8z31KcAKRGaGpJ,MOTO BANDIT,5eMzbeca8z31KcAKRGaGpJ,False,OBSERVATIONS 1,5WbYRfybe7bsIRzfIEVLI7,2020-03-24,51,2020,indie,52,25520,,OBSERVATIONS 1,single,1,2020-03-24,MOTO BANDIT,MOTO BANDIT
68PEuXNjodWFts3Ph4BPVv,Exoplaneta,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,62,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
1ShRHPAiiIrh0arZbSFmx1,Heavy,The Marías,2sSGPbdZJkaSE2AbcGOACx,The Marías,2sSGPbdZJkaSE2AbcGOACx,False,CINEMA,5TkaDC4mYSLBvdG6UrIB0v,2021-06-25,83,2021,indie,85,4291249,bedroom pop,CINEMA,album,13,2021-06-25,Nice Life/Atlantic,The Marías
07AbRgKmb5KfppwtZbZqDI,Slipping Away,LEISURE,7b04D0yLktCUpvxQBhmG7R,LEISURE,7b04D0yLktCUpvxQBhmG7R,False,Sunsetter,2jzhUfQcf0ypdVTs5eViUU,2021-12-03,71,2021,indie,67,315020,indie soul,Sunsetter,album,12,2021-12-03,Nettwerk Music Group,LEISURE
35RJLgMhb5EYmbZruwYb0D,Subeme al Cielo,Siloé,5q3atpVIFpXkHlcOKyK0H4,"Siloé, Dani Fernández","5q3atpVIFpXkHlcOKyK0H4, 0CVOcYvRcSvOXyuR4YGKaC",True,Metrópolis 2.0,3cFYtg215Wsk9sVIqGHZG0,2021-05-13,59,2021,indie,65,152270,indie,Metrópolis 2.0,album,10,2021-05-13,La Niebla Records,Siloé
7lOvJBqH38ZY59eLU7bioq,all I want is you,Rebzyyx,6FfFBKjNgYYhHBiot04z1I,"Rebzyyx, hoshie star","6FfFBKjNgYYhHBiot04z1I, 0LWHFUzXPTl9BDdJHDE001",True,all I want is you,4aGM4L8ks2bc51kAKcVA9V,2021-02-09,76,2021,indie,65,876248,hyperpop,all I want is you,single,1,2021-02-09,Arista Records,Rebzyyx
5FhTo7yj2umChnDdqch8oG,Finisterre,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,False,Cable a Tierra,3pptf2GjIFWO0JlMbpIkKZ,2021-11-25,49,2021,indie,56,788085,indie,Cable a Tierra,album,10,2021-11-25,Pequeño Salto Mortal,Vetusta Morla
7JQT8PH2xysd0MXWNyIfNd,Millennial,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,50,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
3rztbllNQFFjxwZsa7RWDv,Cuando Sonries,Rojuu,04mTej6RpWzBxGwhfThpIi,"Rojuu, Saramalacara, Carzé, Evar","04mTej6RpWzBxGwhfThpIi, 3QchzUOTSCKWmaRGEEiuir, 11Phvl6lzQFQJ2OcSXloHv, 0YWTSwecJ4cKrEQjrh46la",True,Grandes Hits (antes de los 18),5kZOYhpBYZlgbyyuvbUrxy,2021-06-11,52,2021,indie,62,474580,hyperpop,Grandes Hits (antes de los 18),album,12,2021-06-11,Sonido Muchacho,Rojuu
2KrXkY8yRsncGk2kXPD4Zt,Diazepam,Leiva,5Hsv8dUHHOdnn72q4XIVz7,"Leiva, Natalia Lafourcade","5Hsv8dUHHOdnn72q4XIVz7, 1hcdI2N1023RvSwLzTtdsp",True,Cuando Te Muerdes el Labio,0MYpaG2Kjp6ss5g0IgKrE4,2021-12-03,53,2021,indie,68,908601,,Cuando Te Muerdes el Labio,album,14,2021-12-03,Sony Music Entertainment,Leiva
4ieHMQx0zzxvPnCDkp18Rs,Hacerte Volar,Lori Meyers,3mOsjj1MhocRVwOejIZlTi,Lori Meyers,3mOsjj1MhocRVwOejIZlTi,False,Hacerte Volar,1nI0n9rD1loJTYjGJ9Cm6r,2021-07-19,43,2021,indie,53,312191,indie,Hacerte Volar,single,1,2021-07-19,Universal Music Spain S.L.,Lori Meyers
325R4okpFnhCZ8guXOH0Ah,El Beso,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,55,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
33DZYUyxzegIfbk4mgqf4x,Hasta el Fondo,Ultraligera,5Vv5llyiK1nlME2UNDzPBB,Ultraligera,5Vv5llyiK1nlME2UNDzPBB,False,Hasta el Fondo,7u7ZRB3i28Mxf04uwasiOB,2021-12-10,50,2021,indie,59,48108,indie,Hasta el Fondo,single,1,2021-12-10,WM Spain,Ultraligera
011dHmNnbheqKSHDVlEAHn,Stranger Things,Leiva,5Hsv8dUHHOdnn72q4XIVz7,"Leiva, Zahara","5Hsv8dUHHOdnn72q4XIVz7, 7uLePkJ2f0MwEcphODfkuu",True,Cuando Te Muerdes el Labio,0MYpaG2Kjp6ss5g0IgKrE4,2021-12-03,48,2021,indie,68,908601,,Cuando Te Muerdes el Labio,album,14,2021-12-03,Sony Music Entertainment,Leiva
7cmoUDX8aaSb6ooKRxcs2G,El Dorado,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,44,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
6SSMpHlEMRAbZAciIYizIk,Miraflores,La Maravillosa Orquesta del Alcohol,1vBn5Puz4mdZopZEHq1QDq,La Maravillosa Orquesta del Alcohol,1vBn5Puz4mdZopZEHq1QDq,False,Nuevo Cancionero Burgalés,34JaLHw29gwj0tMEWqI6kK,2021-12-17,51,2021,indie,59,273411,,Nuevo Cancionero Burgalés,album,8,2021-12-17,Universal Music Spain S.L.,La Maravillosa Orquesta del Alcohol
45ucex4am8ru040h5mhxuo,Abajo,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,53,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
3CDGdnri4kiyWKlcl25bYJ,Tofu Delivery,Orslok,2TzPi0fPdqVesjZ3Y2wY43,"Orslok, Rojuu","2TzPi0fPdqVesjZ3Y2wY43, 04mTej6RpWzBxGwhfThpIi",True,Tofu Delivery,0Wd4SYA398J2882hzvBSwV,2021-10-29,50,2021,indie,45,120524,hyperpop,Tofu Delivery,single,1,2021-10-29,zzZ,Orslok
7E7mQSmMVCZHbofahjDkDA,Sesenta memorias perdidas,Love of Lesbian,6VCoG3MG7ZKRxDjaYOvtrF,Love of Lesbian,6VCoG3MG7ZKRxDjaYOvtrF,False,V.E.H.N. (Viaje épico hacia la nada),0JZ2SeWiwq3mk7Po6yIeF8,2021-04-16,54,2021,indie,59,629840,indie,V.E.H.N. (Viaje épico hacia la nada),album,12,2021-04-16,WM Spain,Love of Lesbian
7x6IT8fKgleVBOVv70ksgW,La Vida Que Me Das,Siloé,5q3atpVIFpXkHlcOKyK0H4,"Siloé, Miss Caffeina","5q3atpVIFpXkHlcOKyK0H4, 1uvhwixGrZkuT2gpQQWgYb",True,Metrópolis 2.0,3cFYtg215Wsk9sVIqGHZG0,2021-05-13,44,2021,indie,65,152270,indie,Metrópolis 2.0,album,10,2021-05-13,La Niebla Records,Siloé
0b7VF2YIpjMOtcTh2NAPX7,Histéricos,Leiva,5Hsv8dUHHOdnn72q4XIVz7,"Leiva, Ximena Sariñana","5Hsv8dUHHOdnn72q4XIVz7, 7plUpXSFcSJUZSiZAoXqr1",True,Cuando Te Muerdes el Labio,0MYpaG2Kjp6ss5g0IgKrE4,2021-12-03,49,2021,indie,68,908601,,Cuando Te Muerdes el Labio,album,14,2021-12-03,Sony Music Entertainment,Leiva
0AqXmUTGaZyg176itmpQid,Nora,Niña Polaca,7wItEsGHPEaFKnb1iJhbmW,Niña Polaca,7wItEsGHPEaFKnb1iJhbmW,False,Asumiré la Muerte de Mufasa,3KJG5qhFQBA9JO27SVElgd,2021-09-24,47,2021,indie,51,41216,,Asumiré la Muerte de Mufasa,album,11,2021-09-24,Subterfuge Records distributed by Altafonte,Niña Polaca
7e9xg44WcBozcJYlfJY9QY,Tan Alto Como Tus Dudas,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,51,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
6XJ8FcjSJs3DRHryiy6G5j,La Historia Interminable,ELYELLA,7JrMDzLZQ25BJwc4tD8jl8,"ELYELLA, Magüi, Marc Ros","7JrMDzLZQ25BJwc4tD8jl8, 7m3PAUi8OfLBxBhADiGb1V, 0hVtlqGUYwp8WPmDC3fAEb",True,La Historia Interminable,3YBjBJwBhQ2N4bxLUjSBlx,2021-03-04,47,2021,indie,52,49341,indie,La Historia Interminable,single,1,2021-03-04,Vanana Records,ELYELLA
3wFqjW1Grq2HIeov7cHcZT,Remedios para la Tristeza,Siloé,5q3atpVIFpXkHlcOKyK0H4,"Siloé, Miguel Campello","5q3atpVIFpXkHlcOKyK0H4, 0OzDyhPnwvUVGRNWrVILlg",True,Metrópolis 2.0,3cFYtg215Wsk9sVIqGHZG0,2021-05-13,46,2021,indie,65,152270,indie,Metrópolis 2.0,album,10,2021-05-13,La Niebla Records,Siloé
2F76kzOWgd3n6GwoKpRSTX,A ver qué pasa - Estrella Damm 2021,Rigoberta Bandini,7DOERbtkx9aTLvWzZSB0qx,Rigoberta Bandini,7DOERbtkx9aTLvWzZSB0qx,False,A ver qué pasa - Estrella Damm 2021,0L5TueuRVaSnPuMCvqpH1c,2021-06-16,50,2021,indie,55,282509,,A ver qué pasa - Estrella Damm 2021,single,1,2021-06-16,Estrella Damm,Rigoberta Bandini
7uWmMWEBGlBAm5B0oMpcs8,Cariño,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,Arde Bogotá,2Wwiu1wnq1W8AMYbWuRFDH,False,LA NOCHE,6yDXf7d9bcrE0IkookDVak,2021-05-07,57,2021,indie,65,380651,indie,LA NOCHE,album,10,2021-05-07,Sony Music Entertainment,Arde Bogotá
1ublNab0bW3FoNNmynsLaH,Rock'n'rolles de Chiquillos - Acústico,Sofia Ellar,0zuqz96cs1dQcxc2FpLPcR,"Sofia Ellar, Dani Fernández","0zuqz96cs1dQcxc2FpLPcR, 0CVOcYvRcSvOXyuR4YGKaC",True,"""Una y Nos Vamos"". Sesiones de Aperitivo",42Ec8c33XKfWKOkk7rU0Pn,2021-01-06,44,2021,indie,50,144483,,"""Una y Nos Vamos"". Sesiones de Aperitivo",album,8,2021-01-06,Nota en Do SL,Sofia Ellar
4S4QJfBGGrC8jRIjJHf1Ka,Pain,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,False,to hell with it,65YAjLCn7Jp33nJpOxIPMe,2021-10-15,81,2021,indie,80,5020335,bedroom pop,to hell with it,album,10,2021-10-15,Parlophone UK,PinkPantheress
0sTlGEld0h8kIPZaKDYUf4,Notion,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt,False,Notion,4Uf8BVznefnd2xZm2nRFUx,2021-12-02,85,2021,indie,68,753757,,Notion,single,1,2021-12-02,Elektra (NEK),The Rare Occasions
2ROZRya8krTZpqJrimxU8L,#BrooklynBloodPop! - Roku Remix,SyKo,08ZqXO40nMrhBoGma4kls2,"SyKo, Rojuu","08ZqXO40nMrhBoGma4kls2, 04mTej6RpWzBxGwhfThpIi",True,#BrooklynBloodPop! (Roku Remix),1JcSe46T8dhE8cTrtIFhnM,2021-05-31,57,2021,indie,57,241412,hyperpop,#BrooklynBloodPop! (Roku Remix),single,1,2021-05-31,25/7 Records LLC.,SyKo
7xLfmCx9jcZNgzlIK7NupN,Stress Relief,late night drive home,1muzcpVFKmKSrT7rVNAwBB,late night drive home,1muzcpVFKmKSrT7rVNAwBB,False,Am I sinking or Am I swimming?,0mPKxIXNf7okZAFkCTMZlV,2021-09-17,74,2021,indie,59,216985,indie,Am I sinking or Am I swimming?,single,5,2021-09-17,"late night drive home, under exclusive license to Amuseio AB",late night drive home
60F6pgM6H6miNr5AmjxwjL,Fallen Star,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,77SW9BnxLY8rJ0RciFqkHh,False,Fallen Star,6GzXN4CWv0p5jIMKRU0ZBZ,2021-10-01,71,2021,indie,86,22334683,,Fallen Star,single,1,2021-10-01,Original Sin,The Neighbourhood
3uKqnQ0dGBcpovf9lV2nqg,I'm so crazy for youuu </3,Rebzyyx,7GcVOOrldYLwxGrCkELOno,Rebzyyx,7GcVOOrldYLwxGrCkELOno,False,I'm so crazy for youuu </3,3uW306euM0l6tAJpae90LS,2021-04-13,73,2021,indie,58,730712,hyperpop,I'm so crazy for youuu </3,single,1,2021-04-13,"Rebzyyx, under exclusive license to Amuseio AB",Rebzyyx
3SeDS5sSoWnwAZvVgkdKzf,Better in the Dark,Jordana,5Bw9kFNhy019e4IBCJZlzw,"Jordana, TV Girl","5Bw9kFNhy019e4IBCJZlzw, 0Y6dVaC9DZtPNH4591M42W",True,Summer's Over,60EzsIzS77S9MWHT0Tm37s,2021-10-13,80,2021,indie,66,249557,,Summer's Over,album,7,2021-10-13,Summer's Over,Jordana
4G7nC3kXEW7TLUG2Fiv527,Finisterre,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,False,Finisterre,1F2KPkwrn0DQkvlvK6pTQE,2021-07-15,40,2021,indie,56,788085,indie,Finisterre,single,1,2021-07-15,Pequeño Salto Mortal,Vetusta Morla
1e18KWDYJWVHiGcIus98sb,A Dónde Vamos,Siloé,5q3atpVIFpXkHlcOKyK0H4,"Siloé, Yarea","5q3atpVIFpXkHlcOKyK0H4, 2O4wnhTr4SO5ezY6WXI2Kl",True,A Dónde Vamos,0z7sYmjJ5h5Vwcr9jEu5eq,2021-08-27,40,2021,indie,65,152270,indie,A Dónde Vamos,single,1,2021-08-27,La Niebla Records,Siloé
4zXhEgk3gx2HkLVREPBYdq,guerrera,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,chiquita,4K29NpImQBdRlngO3NhNbK,2021-06-18,45,2021,indie,61,189073,,chiquita,single,6,2021-06-18,WM Spain,Valeria Castro
0vPAplC4nNHPeRl5TcRL47,El Invento,José González,6xrCU6zdcSTsG2hLrojpmI,José González,6xrCU6zdcSTsG2hLrojpmI,False,Local Valley,02BsEQGLO93d8jYRMCM2Jx,2021-09-17,55,2021,indie,66,1245278,indie folk,Local Valley,album,13,2021-09-17,City Slang,José González
0OV2qLlRhG8q9j62rVD0fj,No Canto Yo,La Maravillosa Orquesta del Alcohol,1vBn5Puz4mdZopZEHq1QDq,"La Maravillosa Orquesta del Alcohol, Gorka Urbizu","1vBn5Puz4mdZopZEHq1QDq, 1hjMHFON1S6koeM9Ae4aWo",True,Nuevo Cancionero Burgalés,34JaLHw29gwj0tMEWqI6kK,2021-12-17,39,2021,indie,59,273411,,Nuevo Cancionero Burgalés,album,8,2021-12-17,Universal Music Spain S.L.,La Maravillosa Orquesta del Alcohol
7d3n7tvtt4Mx3XTqVje0OA,El Imperio del Sol,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,False,Cable a Tierra,3pptf2GjIFWO0JlMbpIkKZ,2021-11-25,39,2021,indie,56,788085,indie,Cable a Tierra,album,10,2021-11-25,Pequeño Salto Mortal,Vetusta Morla
6tpRt9cZYPuUcS6Y3IsxBD,Romªnce Mªsocª,Mda,6goQbtqjPhPns8RVRXTyp7,"Mda, 1adaaaan","6goQbtqjPhPns8RVRXTyp7, 15QI4MM8AddXriohJwHHo4",True,^^7^,4luzAzPHeDTx8bElxQ4zYY,2021-11-19,39,2021,indie,52,41886,hyperpop,^^7^,album,24,2021-11-19,MDA,Mda
2A8yM34pq8Is2D90hNrBDv,We ªre the Universe,Mda,6goQbtqjPhPns8RVRXTyp7,"Mda, 1adaaaan","6goQbtqjPhPns8RVRXTyp7, 15QI4MM8AddXriohJwHHo4",True,^^7^,4luzAzPHeDTx8bElxQ4zYY,2021-11-19,39,2021,indie,52,41886,hyperpop,^^7^,album,24,2021-11-19,MDA,Mda
6h4VvTiTtWUx1odX61rulp,MERICHANE,Zahara,7uLePkJ2f0MwEcphODfkuu,Zahara,7uLePkJ2f0MwEcphODfkuu,False,PUTA,7aHnFiyOkol8XB5EccyYAz,2021-04-30,40,2021,indie,51,245982,,PUTA,album,11,2021-04-30,G.O.Z.Z. Records distributed by Altafonte,Zahara
4C27iOm7izW63iMWQCtCSP,"Ay de ti, ay de mí",Ella Baila Sola,6xvRfsmnwd0qcDUomtlmAt,Ella Baila Sola,6xvRfsmnwd0qcDUomtlmAt,False,Colección definitiva. 25 Aniversario,3pkLKgHCNfci94sXtE5na7,2021-06-11,43,2021,indie,52,452596,,Colección definitiva. 25 Aniversario,album,20,2021-06-11,WM Spain,Ella Baila Sola
0Cd0iAL7nSNgTxadEsI5Od,Aventura,Maximus,0cPeG9Ug0vsr6GJGgVFZWr,"Maximus, Orslok","0cPeG9Ug0vsr6GJGgVFZWr, 2TzPi0fPdqVesjZ3Y2wY43",True,Aventura,2o2olAq9sxqbLuaOEP0YAw,2021-05-02,42,2021,indie,24,24742,hyperpop,Aventura,single,1,2021-05-02,zzZ Records,Maximus
1Uxti0PEEdieT526B8dAxZ,Somethinggreater,Parcels,3oKRxpszQKUjjaHz388fVA,Parcels,3oKRxpszQKUjjaHz388fVA,False,Day/Night,2FJj7NVoRCAwjFus0O1BXd,2021-11-05,64,2021,indie,72,1129440,indie soul,Day/Night,album,23,2021-11-05,Because Music,Parcels
5fViskfqrVqgF72WuAFQ0x,Otro rollo,Samuraï,0BovidHLtM9n55WXWkApK9,"Samuraï, D3llano","0BovidHLtM9n55WXWkApK9, 2op8AnWkI11yZAv1KwS9Ck",True,Otro rollo,10JyMegvPZDuazjxn4TXkU,2021-03-19,40,2021,indie,60,86433,,Otro rollo,single,1,2021-03-19,Samuraï,Samuraï
5RRl830LRZ3RdUesPAXGAX,No Hay Excusa,Lori Meyers,3mOsjj1MhocRVwOejIZlTi,Lori Meyers,3mOsjj1MhocRVwOejIZlTi,False,Espacios Infinitos,3RIlvRIfL92dIqy4OHdHul,2021-10-21,40,2021,indie,53,312191,indie,Espacios Infinitos,album,11,2021-10-21,Universal Music Spain S.L.,Lori Meyers
0Xa8jXCPJTA7elU35PQjh2,Solo ruido,Shinova,6rRTrEHzGSDqhmFJQrNFMO,Shinova,6rRTrEHzGSDqhmFJQrNFMO,False,La buena suerte,4piRk2tPj42dFRdfMwBU0J,2021-02-26,38,2021,indie,58,113835,indie,La buena suerte,album,11,2021-02-26,WM Spain,Shinova
6HzgmVF8SLlZeQj1RSG3Cg,La Llorería,Veintiuno,2k60o7SVpOKmzpuTEAG3L8,"Veintiuno, La La Love You","2k60o7SVpOKmzpuTEAG3L8, 5Q30fhTc0Sl0Q4C5dOjhhQ",True,Corazonadas,4ACHHugRRde7csBZcTaKIp,2021-12-03,40,2021,indie,54,58146,indie,Corazonadas,album,20,2021-12-03,WM Spain,Veintiuno
60C3wazrAjU7958isjQLrH,Solaris,Leiva,5Hsv8dUHHOdnn72q4XIVz7,Leiva,5Hsv8dUHHOdnn72q4XIVz7,False,Solaris,3oD2n1vdm9iItMf6u9IGxj,2021-04-30,40,2021,indie,68,908601,,Solaris,single,1,2021-04-30,Sony Music Entertainment,Leiva
71VofsNmhiS40ocgSuhWx3,+ suave,rusowsky,1XEVu7gdRFfzEFqsPrancH,rusowsky,1XEVu7gdRFfzEFqsPrancH,False,+ suave,0OUucf8ih2KLqJNUtmBNnM,2021-05-21,48,2021,indie,70,368310,neoperreo,+ suave,single,1,2021-05-21,Rusowsky,rusowsky
51Qa9x2q53GH5a5pCxIGyw,Claroscuro,Travis Birds,7fYRHchdv1p5hyJaeoKWlB,Travis Birds,7fYRHchdv1p5hyJaeoKWlB,False,La Costa de los Mosquitos,59LXFrbYWwEr6YSWRrAMS2,2021-03-26,41,2021,indie,49,94549,,La Costa de los Mosquitos,album,10,2021-03-26,Travis Birds,Travis Birds
3lbLd5vMymViLFQ90GQLBj,cómo te voy a olvidar,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,Valeria Castro,7JTVqKJ414qRPuDPhdKnHD,False,chiquita,4K29NpImQBdRlngO3NhNbK,2021-06-18,41,2021,indie,61,189073,,chiquita,single,6,2021-06-18,WM Spain,Valeria Castro
1EJfdvLYKAsbX9XslyENMH,La Virgen de La Humanidad,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,Vetusta Morla,6J6yx1t3nwIDyPXk5xa7O8,False,Cable a Tierra,3pptf2GjIFWO0JlMbpIkKZ,2021-11-25,40,2021,indie,56,788085,indie,Cable a Tierra,album,10,2021-11-25,Pequeño Salto Mortal,Vetusta Morla
0h3i8M2Z2lBC7cCvbp3D5n,La Isla del Deseo,Comandante Twin,6MgIZuaJa0swshfLRDZMdw,"Comandante Twin, Arde Bogotá","6MgIZuaJa0swshfLRDZMdw, 2Wwiu1wnq1W8AMYbWuRFDH",True,Sangrar a Borbotones,37Z4gL6sfadiGwbAUgbXAx,2021-11-26,40,2021,indie,40,11589,,Sangrar a Borbotones,album,11,2021-11-26,Comandante Twin,Comandante Twin
3ftJ8tek5l6DXWjkQcsZHu,Portobello (feat. Dani Fernández) - Acústico,Fredi Leis,74JhFJgvnRd6yB9uVbtvLW,"Fredi Leis, Dani Fernández","74JhFJgvnRd6yB9uVbtvLW, 0CVOcYvRcSvOXyuR4YGKaC",True,Portobello (feat. Dani Fernández) [Acústico],7F5XDGvN9k4Ji8yy9u7gYL,2021-03-19,40,2021,indie,41,50046,"trova, singer-songwriter",Portobello (feat. Dani Fernández) [Acústico],single,1,2021-03-19,WM Spain,Fredi Leis
5dW3Y0dx7CtqydhVtjxbof,Nina (feat. Beret),Andrés Suárez,1AaN24tRzIpDKK54IRtdIe,"Andrés Suárez, Beret","1AaN24tRzIpDKK54IRtdIe, 0ZHPrnImGh4re3TbSNkoZl",True,Andrés Suárez (Deluxe),00rOiwK3YlRmzFCbHXN1Oj,2021-11-05,44,2021,indie,53,148682,"singer-songwriter, trova, nueva trova",Andrés Suárez (Deluxe),album,20,2021-11-05,WM Spain,Andrés Suárez
78ul3D77noQsYjSwvwiPU1,Break It Off - Bonus,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,78rUTD7y6Cy67W1RVzYs7t,False,to hell with it,65YAjLCn7Jp33nJpOxIPMe,2021-10-15,75,2021,indie,80,5020335,bedroom pop,to hell with it,album,10,2021-10-15,Parlophone UK,PinkPantheress
3lRjxxoeFx7ak9jtjeQpVB,Reina del Jäger - #Contralascuerdas,Marwán,6mR7YwqzUTv6hnbySnXIEO,"Marwán, Dani Fernández","6mR7YwqzUTv6hnbySnXIEO, 0CVOcYvRcSvOXyuR4YGKaC",True,Reina del Jäger - #Contralascuerdas,1qmkRaRMud6wkyqbp2XtPE,2021-07-01,40,2021,indie,48,142009,"singer-songwriter, trova, nueva trova",Reina del Jäger - #Contralascuerdas,single,1,2021-07-01,Sony Music Entertainment,Marwán
18HdahHWLqiqgI3UIBWVL8,se que no debo,Orslok,2TzPi0fPdqVesjZ3Y2wY43,Orslok,2TzPi0fPdqVesjZ3Y2wY43,False,se que no debo,0jSCHKQaQp8lfzTBYXslRz,2021-09-24,45,2021,indie,45,120524,hyperpop,se que no debo,single,1,2021-09-24,zzZ,Orslok
4QnamyKKsm5qDfs49tX0pY,En algún lugar (feat. Santi Balmes & Víctor Cabezuelo),Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,"Mikel Erentxun, Santi Balmes, Víctor Cabezuelo","7thnnayFyJnVOAJrpe5wMC, 4ZvaqTTKRSOdPsuNBU9kSO, 2Ba0v7AY4kqOmlHSCdEm2M",True,Amigos de Guardia,3NdU6BRIm44g194MrjBGGh,2021-10-08,42,2021,indie,61,210114,"rock en español, latin rock",Amigos de Guardia,album,20,2021-10-08,WM Spain,Mikel Erentxun
